ano,trimestre,region,fgt0,fgt1,fgt2,a25,a50,a75,ingreso_promedio,ingreso_mediana,salario_minimo,kaitz_indice
1994,2,El Oro,0.5438637464535326,0.21776338961705413,0.11504563100646706,0.07397157272521082,0.13788857882898642,0.19434803542137147,80.6229902970624,60.67840429770105,32.0,0.5273704931824056
1994,2,Guayas,0.47838600631937883,0.19935386079887363,0.11264381432828849,0.09183714126147124,0.17268391646300008,0.24518196669383963,97.97950727726665,68.98313956371328,32.0,0.4638814673032472
1994,2,Los Ríos,0.6092567755649467,0.26760021522779265,0.1504506780532554,0.0687671944056697,0.13397988247306292,0.19538121599787783,73.10778586519898,51.71873205598962,32.0,0.6187313324958831
1994,2,Manabí,0.5154212920837125,0.22024020322436916,0.1271283450659371,0.10178028623000834,0.18657683110235324,0.25965090738355456,91.56843097895181,63.85328025345176,32.0,0.5011488818269466
1994,2,Pichincha,0.3271737812706725,0.1252119015552823,0.06606916287485967,0.1188427383717181,0.21605330043402882,0.2969728513963399,148.64723605132798,96.04907381826645,32.0,0.33316302519009083
1994,2,Sierra,0.4695311740978097,0.20633639272376011,0.1213115199982416,0.07459752566299738,0.1457034631656019,0.214119248630256,89.6148851252404,69.64708392496412,32.0,0.4594592938661428
1994,3,Amazonía,0.39513821024710316,0.15038488645770667,0.08463202191784326,0.08379632375494483,0.15994989829687078,0.23037971315918637,113.10072566843631,83.04506332589555,32.0,0.3853329592202453
1994,3,Azuay,0.38867259449737435,0.16962912395141752,0.1008311462949909,0.08454674630029735,0.16347342128997677,0.23768375892966265,113.22665809341615,83.52779815205481,32.0,0.38310599235175447
1994,3,"Costa, Santo Domingo",0.47229727005121175,0.2247204940377291,0.13561398274700975,0.10716798116915383,0.19213453681954307,0.26422656658868837,88.52314261331452,70.14426401470757,32.0,0.4562026624627548
1994,3,El Oro,0.5611367335273558,0.23012141924794477,0.12340723002643422,0.07547068200378049,0.14080916499908436,0.19859413353883038,78.53554116679231,58.63148934654552,32.0,0.545781803543515
1994,3,Guayas,0.500665085488875,0.20931664744459874,0.11894412133491153,0.09167117959848858,0.17238104311358682,0.24473924354269105,94.04634390515496,65.59861473448564,32.0,0.48781517916989464
1994,3,Los Ríos,0.6126344948391663,0.28409130636381047,0.16559262716110468,0.07057291086933715,0.1380444720613997,0.20206371962030045,70.3941998264553,51.373931589145215,32.0,0.6228839999226625
1994,3,Manabí,0.5223895203850838,0.2313881280890005,0.13367773003670608,0.10141504443024174,0.18578521286061278,0.25837933078175823,87.92897454851405,62.40782700365254,32.0,0.512756196400287
1994,3,Pichincha,0.3344468747799003,0.12939017276457487,0.06874380695753106,0.11951842392346834,0.2170753207521866,0.2978841389474023,144.4852629244975,90.08278055690367,32.0,0.35522882178116355
1994,3,Sierra,0.4870141678354666,0.220401748094806,0.13039430545617134,0.07559150325954389,0.14712526154381877,0.21529107172901352,85.6280449590472,66.51034259700897,32.0,0.48112817872387664
1994,4,Amazonía,0.41094301737866096,0.16258902673420536,0.0922207939476546,0.08520054693491463,0.16261611105584484,0.23412787114671607,109.49014695507577,79.22759518279322,32.0,0.40389967568963664
1994,4,Azuay,0.4074095823943507,0.1727128632762357,0.10077780336103014,0.08336451410764534,0.1609399522052707,0.2335888845346994,110.38015781185202,81.14675211586146,32.0,0.39434726795116026
1994,4,"Costa, Santo Domingo",0.5065771541063046,0.23512996552454307,0.14250775274417535,0.10760301073988099,0.19321807410250402,0.26638754525180475,85.89983945888427,64.18505496354724,32.0,0.498558426384052
1994,4,El Oro,0.5676474068749698,0.23940988642246022,0.12894213174001942,0.07344988828397891,0.13695584639567104,0.1931432900225234,75.58915294928924,56.86792318174927,32.0,0.5627073789511944
1994,4,Guayas,0.5146836006010382,0.22119917248826762,0.12697706916797163,0.09201302236830844,0.17320029746314602,0.24611210336771416,91.64544090218321,64.15069327659472,32.0,0.49882547429421387
1994,4,Los Ríos,0.6371702948256672,0.2980718448175255,0.1776318480465446,0.0716744908953314,0.1403321721351506,0.20563276097575411,67.97334327671155,50.18805206394281,32.0,0.6376019527362795
1994,4,Manabí,0.5338094840207366,0.23581517669468213,0.13462392516691457,0.09952846083843558,0.18208199491892174,0.25299265619720124,85.55932222726777,60.504409378300466,32.0,0.5288870733357923
1994,4,Pichincha,0.35291844360032004,0.13747072942602048,0.0733478383414101,0.11927894335443567,0.2169052365355577,0.2979949542290675,140.48798288425508,87.82909111189991,32.0,0.36434397299215976
1994,4,Sierra,0.5114261589338116,0.22908605140284916,0.13680481574178824,0.07574200479370052,0.14752244508127654,0.21605903363228784,83.2111507409227,64.81230426573264,32.0,0.4937334100759467
1995,1,Amazonía,0.29372918231001754,0.10414223058690948,0.05741078851244792,0.06611033055412308,0.12764639144541357,0.1862845138186332,127.6744967811207,103.37327101642826,32.0,0.30955777722187494
1995,1,Azuay,0.3493016787923981,0.1280880330844516,0.06810498076809961,0.09039665009194198,0.17370264108381694,0.2504428111566618,149.5172910396849,103.4104931356971,32.0,0.3094463533599925
1995,1,"Costa, Santo Domingo",0.5106868266303942,0.21839346163230602,0.12898013540438535,0.09885729586764591,0.18570775859644362,0.263200663833176,99.15116048730745,67.48657866749781,32.0,0.4741683551282399
1995,1,El Oro,0.42918467696676194,0.1659197263695606,0.08927790640691143,0.0658174392232087,0.1268733003564707,0.18489793789865383,97.98242707210338,79.93195833036326,32.0,0.4003404979487955
1995,1,Guayas,0.3803868656821116,0.13413239198101318,0.06858556612985671,0.09503680962305561,0.1721238327070833,0.2377411226270859,120.50947434247571,85.34743245117414,32.0,0.37493805122147844
1995,1,Los Ríos,0.4044570040405543,0.15895330932168136,0.08872372903125339,0.05446067358830475,0.1080146074834275,0.16115309951889223,93.70943924169694,79.57180464865765,32.0,0.402152497876518
1995,1,Manabí,0.42651272126629103,0.19204600869036068,0.1124727584033509,0.0761004181024455,0.14858385885803294,0.21759619407812025,100.82304171700635,78.5786964477702,32.0,0.40723505793036163
1995,1,Pichincha,0.20431656173744853,0.07203845056022895,0.03705244340335848,0.08727631250881607,0.16576939476867458,0.23636999116081736,179.21541695164274,117.9028412394225,32.0,0.271409913990269
1995,1,Sierra,0.3901233037151967,0.15748601334121118,0.08918369029457006,0.0687052673657953,0.1336927197590736,0.19609046789893836,103.3108391399446,83.71974439085938,32.0,0.3822276361786623
1995,2,Amazonía,0.3134150718833242,0.11727790471594919,0.0672736206097898,0.06773623298435805,0.1314860468808029,0.19323273954067144,122.04905228768436,98.75417892318923,33.0,0.3341630740068967
1995,2,Azuay,0.3580941302436864,0.14072258581807304,0.07696927758555258,0.09254810355595833,0.17728786776812644,0.2552051892840731,143.3629043597434,102.5516168983752,33.0,0.3217891730824855
1995,2,"Costa, Santo Domingo",0.5157627582546094,0.22926727219364143,0.13587501872044874,0.09883133336198635,0.18585077726027943,0.2636230453904497,95.84057077760288,64.93827286847213,33.0,0.5081748950551729
1995,2,El Oro,0.4572914983454759,0.1775412576202411,0.09686476406434648,0.0654425768727337,0.12614740462569607,0.1836130601819923,93.380072959023,73.74302517486724,33.0,0.44749994893411166
1995,2,Guayas,0.3893015392387665,0.13648442452948534,0.06870912902422623,0.09277824613380914,0.16777209131473414,0.23134182445185858,116.20526612077737,82.18646762207001,33.0,0.4015259562164017
1995,2,Los Ríos,0.4037555489645985,0.16620084705110097,0.09445591313866122,0.05432346559848911,0.10778973456388863,0.16088049999627618,90.16927470735286,75.7613183465508,33.0,0.43557848147586253
1995,2,Manabí,0.4483007789716537,0.20065179977131345,0.11884660916902672,0.07552552090354303,0.14765333356737942,0.21659466940223027,96.54886764106038,75.08543769748157,33.0,0.4394993358493381
1995,2,Pichincha,0.21886172379915061,0.07549973039515159,0.03742682958149502,0.08627440328277114,0.163851357943957,0.23354369204144254,172.95391891173685,113.62911921487141,33.0,0.2904185144443245
1995,2,Sierra,0.41217864811417565,0.16502218994404674,0.09411993081178684,0.06841775117487592,0.13325769726034797,0.19565952487364524,100.02977332092225,81.20759230847659,33.0,0.4063659451279582
1995,3,Amazonía,0.34662290752320657,0.12306253864624457,0.0683630347427015,0.0663303588569304,0.12832609253026894,0.18770711671111906,117.58076225775953,95.64896484290023,33.0,0.3450115749208707
1995,3,Azuay,0.38489891954222183,0.1540159118128754,0.08487170721618266,0.09207617555356773,0.17692895972124123,0.2551369583793289,135.10229266585213,94.21146967963439,33.0,0.3502758221712954
1995,3,"Costa, Santo Domingo",0.555109522348199,0.24394014290400512,0.1456007585732784,0.09840929007863441,0.18452164017980666,0.26119033719495155,90.0062449716868,61.95110112914207,33.0,0.5326781832530925
1995,3,El Oro,0.5025820924735392,0.1945007091350646,0.10292255518888363,0.0629441713090586,0.12153149985241851,0.176795317586097,87.1038799507013,68.34268149179157,33.0,0.48286077279486805
1995,3,Guayas,0.4320611381263518,0.15746275437405335,0.08008116159047265,0.0954366211734956,0.17216325031013247,0.2368120824713441,110.56015100527621,78.42593659538294,33.0,0.42077916353430916
1995,3,Los Ríos,0.46925626568622025,0.1919290530156,0.10842777290949775,0.05674461322603552,0.11237618224713619,0.167341929800368,84.83781684525931,71.75981556638114,33.0,0.4598674026617791
1995,3,Manabí,0.47080740775394814,0.21262365029977565,0.1252212164353004,0.07616011087121322,0.1486788709619481,0.217711014919458,93.05384640490357,72.13340587639632,33.0,0.45748567669946033
1995,3,Pichincha,0.24424810299271998,0.08483868505319177,0.043295616308248866,0.08799426598293891,0.16693609640333062,0.237674493333627,163.9930832414665,108.23205125013139,33.0,0.3049004395540359
1995,3,Sierra,0.447577203535065,0.17814933362556595,0.10068042474090565,0.0679063311450181,0.13208176028676832,0.1937223469581797,94.50390446771381,76.8855166782655,33.0,0.4292095758176605
1995,4,Amazonía,0.37468250556836386,0.14371800425956988,0.07880646879790716,0.06566340947486238,0.12697942576036092,0.18565593275553993,107.0894644697893,88.4590381546648,33.0,0.3730540223860639
1995,4,Azuay,0.4050494036561398,0.17420841630609898,0.09665134345753039,0.09143632448514794,0.17566940357106997,0.25318205394459325,123.90235983955861,85.31568518149435,33.0,0.38679874550380994
1995,4,"Costa, Santo Domingo",0.6293823453789946,0.27891062377888326,0.1672183202306898,0.09852890204370279,0.18465384409878505,0.26125640895557256,81.35278606801127,56.101456208610074,33.0,0.5882200254711994
1995,4,El Oro,0.5386827833892801,0.223459538181449,0.12105447773553488,0.06506589277439179,0.12445705257572193,0.1798495588537108,79.87123945390846,62.48221077190141,33.0,0.5281503261859659
1995,4,Guayas,0.4814735610568562,0.18556175779551387,0.09749503911408873,0.09540863665081467,0.17242491554490413,0.2377479625867519,100.22768328112323,71.00251224079705,33.0,0.46477228704365003
1995,4,Los Ríos,0.5216350385522656,0.21842991495962627,0.1251911147941901,0.05612077538456117,0.1112774440812323,0.16591131708385753,77.38420180006472,65.81751174613719,33.0,0.5013863199095606
1995,4,Manabí,0.527974095074302,0.24422439095364717,0.14855187546376925,0.07650875473164243,0.14974429894319208,0.21983169623815868,83.48358815912326,64.86779227130825,33.0,0.5087270407165725
1995,4,Pichincha,0.2812904754574155,0.10054772277850801,0.051939114155900815,0.08758339781725455,0.1662389266842147,0.23684975406884634,149.25260131370501,98.01239320863341,33.0,0.3366921153507065
1995,4,Sierra,0.5001293074494525,0.20819942076475018,0.1187793371152292,0.06836503303195773,0.1329406907429026,0.19490811920173357,85.52903808391237,68.6086752460434,33.0,0.48098873621529487
1996,1,Amazonía,0.33728856845372573,0.12937887650555566,0.06638515332233445,0.07592241343508599,0.1470062578989797,0.21359546989194877,127.35153495203335,95.03138832686224,30.0,0.31568517021780673
1996,1,Azuay,0.28899516728091434,0.11434883948547582,0.06615663283524076,0.08516543554698641,0.1658295964391049,0.24278705372567055,149.8320237532039,106.61852475556918,30.0,0.28137699399590466
1996,1,"Costa, Santo Domingo",0.47109472203689345,0.23384887505801755,0.155891154429336,0.07483471603961867,0.14973547471614812,0.22481547592172302,83.97683904350023,70.20238097721273,30.0,0.4273359333743655
1996,1,El Oro,0.40152030158828256,0.14692843276541,0.07475332654184369,0.06194012264373039,0.1201137987597255,0.17522718037497886,98.85244428675784,79.98963381345152,30.0,0.3750485977966188
1996,1,Guayas,0.3440446902776631,0.1342095473514401,0.07315220163398743,0.07689660792773734,0.14718099590012146,0.21215892557271532,117.34064650659202,90.07834046268263,30.0,0.33304343581272244
1996,1,Los Ríos,0.47013453929757515,0.18499984794791632,0.09619074203450728,0.08228223609084084,0.15534990910773605,0.220267499917012,96.65805847676414,67.3030929082433,30.0,0.4457447452065846
1996,1,Manabí,0.461325743884165,0.21358030727265154,0.12796023446807436,0.08577401296376086,0.16596821505598813,0.24118710856789716,95.59603063216124,70.38326871867618,30.0,0.42623766338433083
1996,1,Pichincha,0.19310636402414397,0.07450900784591058,0.03830622150824102,0.08545774663262806,0.16272168757404526,0.2328067496747912,177.19588362563047,122.27968697075562,30.0,0.24533919527594794
1996,1,Sierra,0.3279429235863603,0.13920923855229336,0.08262512841560359,0.06812740284975682,0.13511200406505353,0.20180205796744566,115.93986436961421,98.58775207023426,30.0,0.3042974342150321
1996,2,Amazonía,0.35726083572228656,0.13891543558331598,0.07261477630890302,0.07542384297836269,0.14684420631767103,0.2142937535119085,123.99121967675234,94.86741145450156,30.0,0.31623082721497053
1996,2,Azuay,0.3051154624870804,0.12407069136445571,0.07132212387539388,0.08541468431369414,0.16656844504939672,0.24414757269364207,144.28932927895838,104.52404352712566,30.0,0.28701530277303633
1996,2,"Costa, Santo Domingo",0.4901543515117265,0.24424709728549296,0.15958558572689305,0.07525664026778911,0.15048161258284798,0.22565704103774542,81.66674275171366,66.68905661223833,30.0,0.44984891860795345
1996,2,El Oro,0.4189882025321921,0.1580940866002532,0.08126404922401598,0.062350407631757476,0.12087700128157286,0.17628871493707254,95.07786292285809,76.84696038726601,30.0,0.3903862930793444
1996,2,Guayas,0.3718542732067389,0.14610828851548052,0.07987577944212487,0.07718140084074088,0.1478366285136392,0.2132667405253843,112.24131800176843,86.66446074815865,30.0,0.3461626569993676
1996,2,Los Ríos,0.49782516028568696,0.1921466278558975,0.10257200459460415,0.08127421850018335,0.15397053601271193,0.2191073956825964,94.04085480843055,68.40489449702277,30.0,0.43856510883597244
1996,2,Manabí,0.484953095684803,0.21946740584270502,0.1299920652762334,0.08341352647941391,0.16116847252795952,0.23390607252871898,91.56694553315059,68.61653867383446,30.0,0.43721237736289226
1996,2,Pichincha,0.20817974599901717,0.0765380015786773,0.03955956510153913,0.08520546899615555,0.1621370304318922,0.23181645662114092,169.35362063921184,116.759891020925,30.0,0.25693754711216354
1996,2,Sierra,0.3498642781273487,0.15169555099787527,0.09163263359897585,0.06923546031605221,0.13754733575425981,0.2057672839829786,111.3130264133071,92.21635246471921,30.0,0.3253219108994537
1996,3,Amazonía,0.3667043404120318,0.14364176312308302,0.07378792732358899,0.0746868712931581,0.14481988616270558,0.21067811918091606,119.15820077360092,91.62011447495516,30.0,0.3274390145867004
1996,3,Azuay,0.31535528847899497,0.12537866202364928,0.07109571654355261,0.08390338500209793,0.1631963297286373,0.23869190116455807,138.35990838063827,101.52861217978848,30.0,0.2954832076979002
1996,3,"Costa, Santo Domingo",0.5168782847309428,0.2604291345279626,0.17494386749193727,0.07688061221399856,0.1542136713151394,0.23204811779130352,77.25803646209397,63.6075542376561,30.0,0.47164209282299047
1996,3,El Oro,0.44826207083808806,0.17336444510309587,0.09142003028971765,0.06220563811092972,0.12098156056498488,0.17699016050480432,90.51318072248887,73.85387142312382,30.0,0.40620754771437656
1996,3,Guayas,0.40581092763280024,0.15984196876847842,0.08700564429005038,0.07798396136398766,0.14906891432253244,0.21453717964531183,106.40719997173555,80.62570073796054,30.0,0.3720897893030686
1996,3,Los Ríos,0.5226353572159316,0.20955016447285105,0.11094395813361511,0.08138460716804496,0.15384789359418283,0.2184633918385479,89.03083826276331,61.60954276676224,30.0,0.48693755306011965
1996,3,Manabí,0.5039398293262457,0.22908066886383677,0.13811694123367632,0.08372774662453175,0.16220796134296633,0.23611417972009285,88.46624900155007,66.4628661785636,30.0,0.45137987157219467
1996,3,Pichincha,0.22685163391471844,0.08303573774993402,0.04316213501654518,0.08478764540384742,0.16135276337368865,0.23073949290106288,162.56419360591428,111.93535509878996,30.0,0.2680118357021615
1996,3,Sierra,0.3842855771077396,0.15302561524418706,0.08843844231577355,0.06678746078630793,0.13207337128176633,0.1966958007677032,106.30240410427784,90.2476552709231,30.0,0.33241860866013767
1996,4,Amazonía,0.4123603489795113,0.16768202089233264,0.08990362665165832,0.07529460516197928,0.1456047570575677,0.2113508531306273,106.96330903897136,80.7819762026081,30.0,0.3713699690232563
1996,4,Azuay,0.3546177193236017,0.1435813255446445,0.08225835309285821,0.08427915952282561,0.16400328395451058,0.24000352743746367,127.05054838926365,93.55185193758813,30.0,0.3206777779237775
1996,4,"Costa, Santo Domingo",0.5504110453356097,0.2826308263019616,0.1910080133982857,0.07747989706767067,0.1555313414120637,0.23409814775197868,71.66490530853248,58.610123475497566,30.0,0.5118569663573861
1996,4,El Oro,0.48639601061596704,0.1992175573327292,0.10650694496168557,0.06284998018034005,0.12202179314351713,0.17819220576138017,83.07070298561996,67.44827311903349,30.0,0.4447852941624711
1996,4,Guayas,0.4320017230163141,0.17852934885684374,0.09858853261319689,0.07766942843129643,0.14845141701431885,0.2136394749808358,98.31769754385948,74.86210199919628,30.0,0.4007368107339823
1996,4,Los Ríos,0.5707990019601222,0.23553922122739657,0.12728256420035539,0.08133154877156235,0.15372080734670157,0.2182127216414388,82.34386536260966,56.769089019479686,30.0,0.5284566040808905
1996,4,Manabí,0.544006993006993,0.25553442371059193,0.15527574558350832,0.08448921876580828,0.16335108040063262,0.23726968287305072,80.93807996591809,59.52356141244808,30.0,0.5040021008172764
1996,4,Pichincha,0.2558640720915999,0.09591542017161572,0.050551389233368105,0.08513334990369792,0.16199830552678773,0.23163242841709697,149.6705229798737,102.80464681529389,30.0,0.29181560298436826
1996,4,Sierra,0.4050577726630882,0.17262100807201752,0.10052929988603215,0.06719852579220742,0.13294777089325505,0.19805860631809258,98.30652306159546,83.15720172230054,30.0,0.36076250016424977
